ApplicationDate;requested_amount;has_co_adress;CivilStatus;NrOfChildren;age;Has_Co_Appl_Flag;UC_Req_L3M;UC_Req_L6M;UC_Req_L12M;Bureau_Score;Blanco_loan_debt;NumberOfLoans;Has_Mortgage;default_flag;income_year1;income_year2;refinance_flag;has_repayment_loan;has_creditcard_loan;gender;broker_id;NrOfCars
122020;10000;0;Single;0;32;0;2;8;8;0.8;171938;3;0;0;;$66,600.00;0;1;0;M;14;4
122020;10000;0;Cohabiting;0;27;0;6;8;18;6.3;62421;7;0;0;$233,200.00;$283,800.00;0;0;1;M;8;0
122020;10000;0;Cohabiting;0;24;0;4;6;10;5.6;51998;4;0;0;$219,700.00;$115,600.00;1;1;1;F;1;2
122020;500000;0;Married;0;64;0;3;4;9;8;301400;9;0;0;$475,500.00;$470,800.00;1;0;1;M;1;2
122020;360000;0;Single;0;62;0;12;16;32;1.6;462033;10;1;0;$295,200.00;$317,900.00;1;1;1;M;14;3
122020;500000;0;Single;0;58;0;4;4;6;1.1;0;1;0;0;$222,800.00;$218,200.00;1;0;1;M;8;5
122020;300000;0;Married;0;54;0;15;20;20;1.1;168327;3;0;0;$196,800.00;$234,200.00;1;0;0;M;13;4
122020;250000;0;Married;1;51;0;27;36;39;10;269319;16;1;0;$305,300.00;$356,500.00;1;1;1;F;10;4
122020;100000;0;Single;0;50;0;7;8;8;13.8;44683;2;0;0;$212,200.00;$133,200.00;1;0;1;F;1;4
122020;300000;0;Married;0;49;0;5;6;10;7.2;291624;10;1;0;$459,900.00;$408,800.00;1;0;1;F;8;10
122020;40000;0;Single;0;48;0;7;12;27;3;0;1;0;0;$163,100.00;$163,300.00;1;0;0;M;12;3
122020;450000;0;Cohabiting;1;43;1;3;3;6;3.3;123072;3;0;0;;$270,000.00;1;0;1;F;1;4
122020;450000;0;Married;3;43;0;2;3;6;17.5;301821;4;0;0;$426,000.00;$429,000.00;1;0;1;M;7;5
122020;200000;0;Single;0;40;0;4;4;8;0.7;15016;3;0;1;$262,300.00;$262,500.00;1;0;0;M;15;1
122020;70000;0;Single;2;38;0;5;6;6;8.3;92525;4;0;0;$258,800.00;$347,300.00;1;0;1;M;2;1
122020;60000;0;Cohabiting;0;33;0;1;3;5;2.8;164570;2;0;0;$222,100.00;$219,000.00;1;0;0;F;10;2
122020;380000;0;Cohabiting;0;23;0;2;2;9;12.2;192277;8;0;0;$265,600.00;$255,800.00;1;1;1;M;8;1
122020;350000;0;Married;0;64;0;3;5;9;2.9;306474;4;1;0;$272,400.00;$284,500.00;1;0;0;F;8;2
122020;200000;0;Single;0;56;0;2;6;9;4.9;17346;6;1;0;$376,600.00;$331,600.00;1;0;1;M;13;6
122020;350000;0;Married;1;46;0;3;4;4;0.3;401071;11;1;0;$335,600.00;$303,800.00;1;1;1;F;8;4
122020;320000;0;Cohabiting;1;35;0;6;6;14;3.8;282437;6;1;0;$366,100.00;$408,500.00;1;0;1;M;12;4
122020;10000;0;Cohabiting;2;32;0;3;3;4;1.6;79584;5;0;1;$337,300.00;$327,000.00;0;0;1;M;14;1
122020;350000;0;Married;0;32;0;16;16;28;1.6;179360;3;0;0;$233,800.00;$212,400.00;1;0;0;M;8;0
122020;300000;0;Single;0;28;0;4;6;12;11.7;263501;4;0;0;$367,300.00;$213,000.00;1;0;1;M;10;2
122020;70000;0;Married;0;27;0;32;32;96;6;117475;3;0;1;$251,800.00;$121,800.00;0;0;0;M;8;5
122020;130000;0;Single;1;38;0;4;8;15;21.5;420586;7;0;0;$280,700.00;$275,600.00;1;0;1;F;16;0
122020;250000;0;Single;0;32;0;4;4;8;2.2;117157;2;0;0;$211,100.00;$214,000.00;1;0;0;M;8;0
122020;90000;0;Single;0;23;0;3;3;18;2.2;490875;2;0;0;$353,700.00;$327,500.00;1;0;0;F;8;6
122020;10000;0;Married;0;58;0;4;5;8;10.1;90147;3;0;0;$195,600.00;$220,200.00;0;0;1;M;14;0
122020;120000;0;Married;0;37;0;2;7;17;7.7;383165;5;1;0;$250,700.00;$155,800.00;1;0;0;F;8;2
122020;500000;0;Cohabiting;0;22;1;9;21;21;2.7;239536;3;0;1;$268,100.00;$316,200.00;1;0;0;F;10;2
122020;260000;0;Cohabiting;0;69;0;3;5;5;5.3;491512;9;0;0;$474,300.00;$451,100.00;1;1;1;F;2;3
122020;150000;0;Married;0;39;0;2;4;10;6;423882;6;0;0;$176,200.00;$273,500.00;1;1;1;F;6;4
122020;500000;0;Cohabiting;2;30;0;2;2;6;1.4;621224;4;0;0;$244,500.00;$278,600.00;1;1;0;M;10;5
122020;200000;0;Single;0;23;1;4;8;9;7.2;166564;5;0;0;$243,100.00;$248,200.00;1;1;0;F;1;10
122020;300000;0;Married;0;29;0;2;4;6;3.4;291964;2;0;0;$449,000.00;$170,900.00;1;0;1;M;14;3
122020;350000;0;Single;0;23;0;2;2;12;3.5;266789;1;0;0;$245,400.00;$193,100.00;1;0;0;M;15;1
122020;70000;0;Married;1;30;0;18;44;84;15.2;203017;4;0;0;$287,100.00;$237,800.00;0;0;0;M;1;6
122020;500000;0;Single;0;47;0;1;3;4;12.8;15915;2;0;0;$305,200.00;$261,600.00;1;0;1;F;7;4
122020;50000;0;Married;1;41;0;3;3;7;7.4;4500;2;0;0;$268,700.00;$298,100.00;1;0;1;F;12;2
122020;40000;0;Single;0;58;0;14;19;34;9.3;246581;6;0;1;$289,900.00;$286,400.00;1;0;1;M;2;1
122020;300000;0;Single;0;40;0;2;4;8;10.2;524984;4;0;0;$248,400.00;$114,300.00;0;0;1;M;3;4
122020;60000;0;Cohabiting;0;33;0;1;2;3;1.7;57451;6;1;0;$185,300.00;$207,700.00;1;0;0;F;2;2
122020;150000;0;Single;0;30;0;2;4;8;9.8;286977;6;0;0;$319,000.00;$221,400.00;1;1;1;M;8;4
122020;125000;0;Single;0;30;0;2;4;5;11.2;238839;7;0;0;$183,400.00;$199,600.00;0;0;1;M;3;4
122020;200000;0;Married;0;28;0;4;10;12;2.3;290652;3;0;0;$287,500.00;$257,000.00;0;0;0;M;3;3
122020;100000;0;Single;0;27;0;3;9;14;16.6;60638;6;0;1;;$152,700.00;1;1;1;M;13;6
122020;10000;0;Single;0;27;0;12;15;27;11.1;325296;8;0;0;$391,400.00;$344,300.00;0;0;1;M;14;2
122020;20000;0;Cohabiting;0;21;0;16;21;28;12.5;236969;12;1;0;$316,800.00;$105,700.00;0;0;0;M;8;3
122020;30000;0;Single;0;21;0;4;6;20;8.6;10302;3;0;0;$234,400.00;$97,200.00;1;1;1;F;8;4
122020;400000;0;Single;0;55;0;1;1;1;2.4;517521;6;0;0;$309,600.00;$297,700.00;1;0;1;M;2;1
122020;150000;0;Single;0;54;0;2;3;3;8.5;39548;9;0;0;$220,900.00;$256,200.00;1;1;1;F;11;0
122020;200000;0;Cohabiting;0;52;0;1;3;10;21.5;304313;16;1;0;$288,900.00;$271,900.00;1;0;1;F;11;8
122020;480000;0;Cohabiting;0;51;0;4;4;6;7.2;335762;3;0;0;$265,100.00;$304,900.00;1;1;1;F;8;4
122020;50000;0;Single;1;47;0;4;4;10;20.2;109371;8;1;0;$398,800.00;$460,800.00;0;0;1;M;10;5
122020;60000;0;Cohabiting;1;46;0;6;6;8;2.6;405827;11;1;0;$464,600.00;$469,200.00;1;1;1;M;10;3
122020;400000;0;Cohabiting;1;38;0;4;6;28;11.6;489863;13;1;0;$320,000.00;$368,400.00;1;0;1;F;14;0
122020;230000;1;Married;0;34;0;35;35;70;8.9;330139;7;0;0;$369,600.00;$311,400.00;1;0;1;F;10;5
122020;40000;0;Married;3;33;0;2;4;9;5.7;327712;3;0;0;$487,200.00;$516,400.00;1;0;1;M;10;2
122020;250000;0;Single;0;31;0;3;7;12;22.5;208189;8;0;1;$273,100.00;$272,100.00;1;1;1;F;10;2
122020;120000;0;Married;1;31;0;3;6;6;4.4;58000;2;0;0;$185,100.00;$146,000.00;1;0;1;M;10;3
122020;200000;0;Cohabiting;2;29;0;3;6;11;20;379677;10;1;0;$123,700.00;$190,400.00;1;0;1;F;14;1
122020;30000;0;Cohabiting;0;27;0;4;4;4;2.5;0;0;0;0;$200,400.00;$157,400.00;1;0;0;M;14;1
122020;10000;0;Cohabiting;0;24;0;12;18;22;3.8;323809;5;0;0;$244,900.00;$215,300.00;1;0;1;F;2;0
122020;350000;0;Cohabiting;0;24;0;1;1;3;14.2;140677;6;1;0;$248,300.00;$178,500.00;1;0;1;M;8;2
122020;150000;0;Cohabiting;0;67;0;2;2;4;1.3;412142;8;1;0;$252,800.00;$378,300.00;1;0;1;M;8;2
122020;100000;0;Married;0;63;0;4;4;4;1.3;0;0;0;0;$156,600.00;$183,600.00;0;0;0;M;14;2
122020;410000;0;Married;1;60;0;2;3;3;0.3;350884;7;1;0;$523,900.00;$355,400.00;1;0;1;M;14;4
122020;10000;0;Cohabiting;1;46;0;1;1;3;7.2;532644;6;0;0;$284,100.00;$243,000.00;1;0;1;F;14;2
122020;500000;0;Cohabiting;1;42;0;1;5;6;10.9;546223;10;0;0;$310,700.00;$267,600.00;1;1;1;M;14;4
122020;50000;0;Married;2;36;0;1;1;3;1.3;239844;1;0;0;$198,900.00;$121,600.00;0;0;0;F;7;4
122020;110000;0;Single;1;32;0;2;3;4;2.2;506476;7;0;0;$246,500.00;$315,800.00;1;0;1;M;14;2
122020;20000;0;Married;2;58;0;3;3;3;1.9;11285;1;0;0;$178,100.00;$307,600.00;1;0;0;M;10;0
122020;40000;0;Single;0;58;0;2;3;6;8.5;31805;6;0;0;$225,600.00;$281,600.00;0;1;1;F;14;1
122020;250000;0;Cohabiting;0;35;0;2;4;6;3.1;374457;12;1;0;$342,300.00;$361,000.00;1;1;1;M;16;0
122020;280000;0;Cohabiting;0;55;0;2;2;2;2;405868;4;0;0;$251,900.00;$449,800.00;1;0;1;F;10;5
122020;300000;0;Married;0;46;0;2;6;6;0.8;227113;3;0;0;$215,500.00;$278,200.00;1;0;1;F;7;4
122020;100000;0;Married;2;36;0;4;8;8;3;238553;1;0;0;$527,700.00;$466,000.00;0;0;0;M;11;1
122020;250000;0;Cohabiting;2;36;0;5;10;45;6.4;142037;2;0;0;$170,400.00;$66,300.00;1;0;0;F;2;3
122020;80000;0;Cohabiting;0;69;0;3;6;15;5.4;22048;7;0;0;$142,900.00;$378,800.00;1;0;1;F;14;1
122020;170000;0;Married;0;67;0;2;6;6;6.4;203335;9;0;0;$488,700.00;$290,300.00;1;0;1;F;14;0
122020;300000;0;Married;0;38;0;0;4;6;0.8;361437;2;0;1;$453,100.00;$37,300.00;1;0;0;F;3;2
122020;200000;0;Married;0;67;0;4;5;6;5.1;256477;13;1;0;$177,900.00;$222,900.00;1;1;1;F;14;3
122020;200000;0;Single;0;40;0;6;6;7;7.3;85670;8;0;0;$272,600.00;$253,400.00;1;1;1;F;15;4
122020;120000;0;Cohabiting;2;41;0;4;7;10;6.2;350924;10;1;0;$160,800.00;$178,800.00;1;0;1;F;10;3
122020;50000;0;Married;2;45;0;5;10;10;5.9;147052;3;0;0;$277,500.00;$59,900.00;1;0;1;F;10;1
122020;450000;0;Cohabiting;2;29;0;1;4;6;5.2;375630;8;1;0;$164,400.00;$170,800.00;1;0;1;F;10;3
122020;30000;0;Married;1;28;0;2;3;4;4.4;132158;5;0;0;$239,200.00;$233,600.00;1;0;1;M;10;4
122020;20000;0;Single;0;22;0;6;8;17;19.2;97985;12;0;0;$332,100.00;$337,600.00;1;1;1;F;10;3
122020;30000;0;Single;2;20;0;14;14;79;24.4;35955;3;0;1;$290,300.00;$156,500.00;1;0;1;M;8;5
122020;120000;0;Married;0;65;0;12;19;57;1.6;165964;10;0;0;$351,700.00;$411,600.00;1;0;0;M;12;3
122020;200000;0;Cohabiting;0;60;0;7;7;14;0.7;32443;2;1;0;$204,600.00;$188,600.00;1;0;0;F;12;2
122020;80000;0;Single;0;56;0;2;2;2;0.5;0;0;0;0;$246,000.00;$220,300.00;1;0;0;M;10;1
122020;90000;0;Married;0;49;0;21;21;21;5.9;19813;2;0;0;$141,500.00;$136,700.00;1;1;0;F;12;0
122020;160000;0;Married;0;42;0;4;5;32;10.8;72824;5;1;0;$242,400.00;$209,600.00;1;0;1;M;10;0
122020;200000;0;Single;1;41;0;2;2;2;1.2;626083;3;0;0;$433,100.00;$415,800.00;1;0;0;M;2;0
122020;410000;0;Cohabiting;0;27;0;12;16;16;3.7;274421;5;1;0;$388,400.00;$402,000.00;1;1;0;M;14;3
122020;150000;0;Single;0;26;0;4;7;8;19.1;271964;7;0;0;$335,200.00;$251,800.00;1;1;1;M;10;1
122020;10000;0;Single;0;21;0;9;12;12;2.8;64095;5;0;1;$310,800.00;$245,500.00;1;1;0;M;10;10
122020;350000;0;Single;0;41;0;3;3;5;4.6;247441;6;1;0;$394,900.00;$369,200.00;1;0;1;M;14;3
122020;70000;0;Married;0;35;0;3;5;7;11.3;339427;10;1;0;$234,400.00;$171,600.00;1;0;1;F;12;0
122020;10000;0;Cohabiting;1;29;0;10;20;20;6.8;218966;3;0;0;$324,500.00;$327,500.00;0;0;0;M;10;5
122020;110000;0;Single;0;24;0;4;8;18;7.6;41402;9;0;0;$298,600.00;$311,900.00;1;1;1;M;10;1
122020;130000;0;Single;0;67;0;12;24;40;9.1;382602;4;0;0;$318,700.00;$492,600.00;1;0;1;M;10;4
122020;80000;0;Married;1;29;0;6;6;6;0.8;0;0;0;0;$138,300.00;$143,500.00;1;0;0;M;1;0
122020;50000;0;Single;0;21;0;2;4;4;1.6;47732;1;0;0;$163,400.00;$48,700.00;0;0;0;M;6;1
122020;500000;0;Cohabiting;2;49;0;3;3;36;2.6;511125;4;0;0;$317,300.00;$348,900.00;1;0;0;M;8;3
122020;20000;0;Single;0;38;0;1;1;4;1.4;0;0;0;0;;$291,200.00;0;0;0;F;10;4
122020;500000;0;Married;2;35;0;2;4;4;5;524780;7;0;0;$285,600.00;$213,500.00;1;0;1;M;2;1
122020;40000;0;Married;0;32;0;3;7;13;15.6;18030;2;0;0;$189,000.00;$400.00;0;0;1;M;2;4
122020;150000;0;Single;0;24;0;4;8;8;8.6;183058;3;0;0;$240,100.00;$49,900.00;1;0;0;M;8;3
122020;190000;0;Married;0;58;0;2;4;4;2.4;240201;6;0;0;$315,200.00;$271,100.00;1;0;1;M;13;3
122020;500000;0;Single;0;40;0;10;16;22;25;461769;9;0;0;$533,800.00;$450,700.00;1;1;1;M;14;4
122020;250000;0;Cohabiting;0;53;0;3;13;22;22.3;123368;9;0;0;$310,700.00;$310,100.00;1;0;1;M;11;2
122020;130000;0;Single;0;23;0;9;15;42;2.6;94765;4;0;0;$318,000.00;$238,900.00;1;0;1;M;1;4
122020;200000;0;Cohabiting;0;56;0;18;18;21;14.6;239458;9;0;0;$331,600.00;$353,500.00;1;0;1;M;13;4
122020;30000;0;Cohabiting;1;45;0;6;10;14;7.2;167569;14;1;0;$440,800.00;$477,600.00;1;1;1;M;14;5
122020;500000;0;Married;2;43;0;5;13;16;13;330048;7;1;0;$378,300.00;$0.00;1;0;1;M;7;4
122020;130000;0;Cohabiting;3;40;0;4;8;26;7.3;317684;7;0;1;$345,000.00;$200,500.00;1;1;1;M;10;2
122020;120000;0;Single;0;34;0;3;3;6;2.2;85849;4;0;0;$347,200.00;$334,600.00;1;0;1;F;10;6
122020;120000;0;Single;0;25;0;15;15;48;7.6;216176;5;0;0;$287,100.00;$191,100.00;1;1;1;M;7;4
122020;110000;0;Cohabiting;0;22;0;2;4;6;7.6;19354;3;0;0;$257,800.00;$172,100.00;1;0;1;F;12;4
122020;50000;0;Single;0;65;0;6;10;16;13.6;29232;3;0;0;$168,800.00;$191,700.00;1;0;1;F;14;2
122020;100000;0;Married;0;49;0;2;4;4;3.2;48359;1;0;0;$183,900.00;$65,400.00;1;0;0;M;14;1
122020;270000;0;Married;2;48;0;5;5;9;19.9;227277;14;1;0;$604,300.00;$358,500.00;1;0;1;F;14;8
122020;280000;0;Married;2;48;0;2;8;10;1.4;270958;8;1;0;$193,000.00;$84,400.00;1;0;1;F;16;3
122020;110000;0;Cohabiting;2;47;0;8;16;32;12.6;42874;4;0;0;$262,600.00;$266,900.00;1;1;1;F;1;4
122020;70000;0;Single;0;40;0;4;6;14;9.8;34670;4;1;0;$256,700.00;$149,400.00;1;0;1;M;2;1
122020;50000;0;Cohabiting;2;40;0;3;4;9;6.4;136310;6;1;0;$433,000.00;$424,400.00;1;0;1;M;2;2
122020;300000;0;Single;0;37;0;2;3;3;2;278917;7;0;0;$191,600.00;$198,100.00;1;0;1;F;11;2
122020;400000;0;Married;2;33;0;3;6;6;0.9;277734;6;0;0;$351,900.00;$335,400.00;1;0;1;F;7;3
122020;450000;0;Single;0;33;0;4;4;5;4;369989;7;0;0;$217,500.00;$234,900.00;1;1;1;F;6;4
122020;50000;0;Cohabiting;0;31;0;4;7;22;9.1;233582;13;0;0;$204,200.00;$200,600.00;1;1;1;F;10;4
122020;130000;0;Cohabiting;1;29;0;7;15;17;9.7;286907;3;0;0;$455,800.00;$464,400.00;1;1;0;M;10;4
122020;80000;0;Single;0;25;0;6;6;15;1.8;82484;6;0;0;$417,300.00;$411,200.00;0;1;1;M;14;3
122020;60000;0;Single;0;66;0;4;4;5;2.2;124201;11;1;0;;$331,800.00;1;0;1;M;14;2
122020;130000;0;Cohabiting;1;38;0;10;10;16;0.9;477379;6;1;0;$285,700.00;$323,000.00;1;0;0;M;16;4
122020;60000;0;Single;0;67;0;2;2;4;2.9;34981;3;0;0;$272,600.00;$270,200.00;1;0;1;M;8;1
122020;100000;0;Married;0;50;0;6;6;6;1.5;75198;1;0;0;$156,800.00;$88,400.00;1;0;0;M;14;0
122020;400000;0;Cohabiting;5;37;1;1;2;5;3.4;159720;10;1;0;$232,200.00;$160,100.00;1;1;1;F;14;3
122020;50000;0;Single;0;27;0;3;6;10;3.2;193766;1;0;1;$243,000.00;$152,600.00;0;0;0;M;14;5
122020;50000;0;Married;0;48;0;2;3;6;7.3;45404;3;0;0;$343,700.00;$336,600.00;0;1;1;M;10;5
122020;100000;0;Married;3;35;0;3;3;4;2.7;2898;5;0;0;$217,900.00;$248,200.00;1;1;1;F;10;3
122020;200000;0;Cohabiting;0;52;0;2;3;5;2.4;307439;6;0;0;$140,100.00;$242,700.00;1;0;1;M;14;8
122020;100000;0;Married;0;36;0;6;6;6;2.5;0;2;0;0;$437,800.00;$284,000.00;1;0;1;M;14;2
122020;200000;0;Cohabiting;0;33;0;15;19;33;3.9;50380;11;1;0;$678,800.00;$519,400.00;1;1;1;M;13;1
122020;60000;0;Single;0;46;0;4;6;8;23.4;88064;8;0;0;$250,900.00;$278,200.00;1;0;1;F;8;3
122020;100000;0;Cohabiting;0;61;0;5;7;9;4.2;0;5;0;0;$132,600.00;$128,600.00;0;0;1;M;12;1
122020;80000;0;Married;1;59;0;4;8;10;1.9;248229;5;0;0;$213,000.00;$140,300.00;1;0;1;F;14;4
122020;400000;0;Cohabiting;0;48;0;1;2;3;6.1;544129;9;1;0;$130,700.00;$211,100.00;1;0;1;F;16;5
122020;350000;0;Cohabiting;0;56;0;1;2;4;1.3;219851;1;0;0;$112,200.00;$216,800.00;1;0;0;M;8;1
122020;200000;0;Single;0;70;0;2;20;26;3.5;196688;7;1;1;;$195,500.00;1;0;1;M;13;4
122020;70000;0;Married;0;62;0;2;4;6;8.3;0;3;0;0;$124,500.00;$82,700.00;1;0;1;F;16;1
122020;300000;0;Single;0;62;0;9;10;18;9.1;0;4;0;0;$214,000.00;$217,700.00;1;0;1;F;10;0
122020;200000;0;Single;0;59;0;6;8;8;0.8;74661;11;1;0;$311,800.00;$342,200.00;1;1;1;M;13;1
122020;450000;0;Married;0;57;0;2;2;2;1.6;369057;14;0;0;$302,400.00;$302,600.00;1;1;1;F;8;0
122020;10000;0;Single;0;57;0;15;18;21;2.3;180447;6;0;0;$240,000.00;$212,900.00;0;0;0;M;3;4
122020;240000;0;Cohabiting;0;55;0;1;1;2;6.2;213697;5;0;1;$133,800.00;$131,600.00;1;0;1;F;10;1
122020;170000;0;Single;0;47;0;4;4;11;21.3;116610;3;0;0;$97,300.00;$131,600.00;1;0;1;M;14;1
122020;200000;0;Single;0;45;0;3;3;6;0.3;159437;2;0;0;$372,700.00;$337,900.00;1;0;0;M;10;1
122020;120000;0;Married;0;38;0;9;18;21;11.1;0;1;0;0;$125,000.00;$56,300.00;1;0;1;M;2;2
122020;100000;0;Single;0;32;0;1;2;7;12.2;72498;3;0;1;$261,100.00;$345,600.00;1;1;1;M;14;3
122020;50000;0;Cohabiting;2;28;0;4;6;8;15;154353;3;0;0;$347,500.00;$297,700.00;1;0;1;M;14;2
122020;130000;0;Cohabiting;1;27;0;2;3;4;14.4;85499;7;0;0;$124,200.00;$168,400.00;1;0;1;F;10;3
122020;60000;0;Single;0;26;0;3;3;4;1.8;0;0;0;0;$263,300.00;$15,700.00;0;0;0;M;14;4
122020;20000;0;Cohabiting;0;23;0;1;1;1;0.8;0;1;0;0;$178,400.00;$274,200.00;0;1;0;M;10;1
122020;10000;0;Single;0;21;0;1;2;3;1.1;94730;3;0;0;$378,000.00;$155,800.00;0;1;0;M;8;5
122020;380000;0;Single;0;64;0;12;12;18;0.7;469006;11;0;0;$436,300.00;$376,000.00;1;0;1;M;12;1
122020;450000;0;Married;0;64;0;1;1;3;2.2;323431;6;0;0;$244,500.00;$240,100.00;1;0;1;F;6;3
122020;190000;0;Single;0;59;0;1;1;6;4.8;87680;6;0;0;$242,900.00;$188,000.00;1;0;1;F;10;1
122020;140000;0;Married;0;46;0;6;8;9;19;109224;7;0;0;$118,900.00;$136,200.00;1;1;1;F;14;4
122020;420000;0;Single;0;45;0;3;3;4;2.6;592145;6;0;0;$285,700.00;$172,800.00;1;0;1;M;8;4
122020;100000;0;Married;0;39;0;1;6;8;5.4;178154;7;0;0;$257,700.00;$280,800.00;1;1;1;M;14;4
122020;50000;0;Single;2;37;0;6;12;22;4.7;517044;5;1;0;$366,200.00;$371,200.00;1;0;1;F;11;4
122020;250000;0;Single;0;31;0;3;3;18;1.3;126091;2;0;0;$237,800.00;$177,800.00;1;0;0;M;9;2
122020;190000;0;Cohabiting;0;29;0;4;20;24;5.3;163998;3;0;0;;$191,800.00;1;0;0;M;16;0
122020;400000;0;Cohabiting;1;29;0;8;11;13;11.1;347613;11;1;0;$334,500.00;$330,700.00;1;0;1;M;8;8
122020;50000;0;Single;0;24;0;2;5;9;23.7;33780;6;0;0;$137,600.00;$123,000.00;1;0;1;M;15;0
122020;120000;0;Single;0;69;0;3;30;39;13.3;138142;8;0;0;$186,000.00;$281,000.00;1;0;1;M;11;3
122020;60000;0;Single;0;48;0;2;2;6;16.9;168429;3;0;0;$381,100.00;$370,100.00;1;0;1;M;8;4
122020;80000;0;Cohabiting;3;38;0;6;8;13;14.8;203648;12;0;0;$180,200.00;$212,800.00;1;1;1;F;11;1
122020;200000;0;Single;0;26;0;3;3;8;3.8;200350;1;0;0;$260,100.00;$93,900.00;1;0;0;M;14;2
122020;350000;0;Cohabiting;0;64;0;1;3;3;2;296512;8;1;0;$197,200.00;$265,400.00;1;1;1;F;9;5
122020;70000;0;Married;1;51;0;1;2;2;1.2;629657;5;0;0;$439,800.00;$384,100.00;1;1;1;M;10;1
122020;10000;0;Single;0;50;0;3;4;9;4.9;78788;4;0;0;$367,500.00;$342,200.00;0;0;0;F;10;5
122020;100000;0;Single;0;43;0;3;5;6;12.4;247646;5;0;0;$218,200.00;$124,200.00;1;1;1;F;10;1
122020;80000;0;Single;0;34;0;5;14;18;21.5;528483;5;0;0;$426,300.00;$374,900.00;1;0;0;M;10;5
122020;70000;0;Cohabiting;1;34;0;4;6;14;4.7;234241;6;1;0;$640,700.00;$630,700.00;1;0;1;F;3;3
122020;300000;1;Married;0;44;0;16;16;16;4.2;0;1;0;1;$187,500.00;$173,700.00;1;0;1;F;10;1
122020;150000;0;Cohabiting;2;31;0;12;12;12;0.5;0;3;1;0;$226,400.00;$206,700.00;1;0;1;F;14;5
122020;70000;0;Married;1;27;0;2;4;12;4.6;1421;4;0;0;;$227,800.00;1;1;1;F;10;8
122020;150000;0;Single;0;25;0;3;3;4;2.2;0;1;0;1;$209,700.00;$222,900.00;0;0;0;M;10;1
122020;30000;0;Single;0;24;0;4;4;4;0.9;0;0;0;1;;$90,600.00;0;0;0;F;10;4
122020;20000;0;Cohabiting;0;22;0;6;12;18;14.7;65000;7;1;0;$255,800.00;$290,100.00;0;1;1;F;10;4
122020;70000;0;Cohabiting;2;44;0;3;3;3;6.4;0;2;0;0;$142,900.00;$148,700.00;1;0;1;F;2;1
122020;10000;0;Single;2;31;0;12;14;18;12.6;29761;3;0;0;$320,400.00;$235,900.00;0;0;1;M;10;1
122020;100000;0;Cohabiting;1;28;0;5;8;8;17.7;4136;5;0;0;$180,400.00;$114,500.00;0;1;1;M;10;4
122020;200000;0;Married;0;62;0;6;8;14;6.4;264660;6;0;0;$223,400.00;$155,800.00;1;1;1;M;10;2
122020;50000;0;Cohabiting;1;21;0;13;22;55;11;17511;3;0;0;$158,200.00;$99,700.00;1;1;1;F;10;0
122020;10000;0;Married;0;69;0;1;1;1;0.3;13176;2;0;0;$248,500.00;$235,900.00;0;0;0;M;10;2
122020;20000;0;Married;0;66;0;1;1;3;2.2;22215;2;1;0;$109,000.00;$122,500.00;0;0;0;F;8;6
122020;50000;0;Single;0;61;0;4;5;10;6.1;210616;8;0;0;$277,200.00;$277,700.00;1;0;1;M;8;4
122020;10000;0;Single;0;50;0;2;2;4;1.1;200328;2;0;0;$339,600.00;$304,700.00;0;0;1;F;8;1
122020;10000;0;Married;2;47;0;6;8;16;14.8;229396;5;0;0;$323,100.00;$317,000.00;0;0;0;M;10;2
122020;150000;0;Married;2;44;0;3;7;13;24.5;74536;4;0;0;$234,700.00;$32,100.00;1;0;1;F;12;3
122020;150000;0;Single;1;42;0;15;18;36;17;225682;3;0;0;;$114,000.00;1;0;1;F;13;6
122020;100000;0;Married;2;34;0;2;2;4;0.7;287081;3;0;0;$232,000.00;$35,400.00;1;0;1;M;14;0
122020;250000;0;Single;0;34;0;2;5;14;14.3;418520;9;0;0;;$294,600.00;1;1;1;M;8;2
122020;10000;0;Married;2;29;0;6;7;19;14.5;47081;4;0;0;$258,200.00;$111,100.00;1;0;1;M;10;1
122020;50000;0;Single;0;27;0;4;4;20;19.4;34650;4;0;0;$158,800.00;$234,600.00;1;0;1;F;14;3
122020;10000;0;Single;0;26;0;2;5;6;7.1;313856;3;0;0;$254,000.00;$191,700.00;1;0;1;M;2;8
122020;70000;0;Cohabiting;0;25;0;23;32;56;13.8;269956;5;0;0;$298,200.00;$269,100.00;1;1;1;M;10;1
122020;100000;0;Single;0;63;0;2;4;15;13.9;96132;10;0;0;;$309,900.00;1;1;1;F;1;10
122020;450000;0;Married;0;47;0;6;12;15;5.1;402120;4;0;0;$270,300.00;$234,400.00;1;0;1;M;2;2
122020;400000;0;Married;0;45;0;4;8;12;1.3;385504;8;0;1;$234,600.00;$262,900.00;1;1;1;M;15;4
122020;20000;0;Married;1;43;0;2;2;2;0.5;52373;4;0;0;$259,100.00;$206,800.00;1;0;0;F;8;4
122020;300000;0;Married;0;41;0;5;12;30;6.2;359610;6;0;0;$194,300.00;$133,000.00;1;0;1;M;8;3
122020;500000;0;Single;0;39;0;8;8;16;0.7;210000;2;0;0;$558,700.00;$460,600.00;1;0;0;M;10;2
122020;20000;0;Married;1;37;0;4;7;8;6.1;90140;2;0;0;$176,800.00;$201,700.00;1;0;0;F;2;5
122020;400000;0;Cohabiting;0;37;0;4;4;4;0.7;198303;1;0;0;$277,300.00;$257,100.00;1;0;0;M;9;2
